id,state,county,npi,start_date,end_date,citation,note
4067,Washington,Benton,gathering_size_100_to_26,,,,See closing_of_public_venues to see a general listing of closures.
4068,Washington,Benton,gathering_size_25_to_11,,,,
4069,Washington,Benton,gathering_size_500_to_101,,,,See closing_of_public_venues to see a general listing of closures.
4070,Washington,Benton,religious_gatherings_banned,,,,Please refer to general state guidelines since many counties tend to act in accoradance to state regulations rather than create regulations of their own.
4071,Washington,Benton,school_closure,,,,Please refer to general state guidelines since many counties tend to act in accoradance to state regulations rather than create regulations of their own.
4072,Washington,Benton,shelter_in_place,,,,Please refer to general state guidelines since many counties tend to act in accoradance to state regulations rather than create regulations of their own.
4073,Washington,Clark,school_closure,,,https://www.columbian.com/news/2020/mar/13/clarkcountyschoolstocloseforsixweeksovercovid19concerns/,
4074,Washington,Clark,closing_of_public_venues,,,,
4075,Washington,Clark,gathering_size_10_0,,,,
4076,Washington,Clark,gathering_size_100_to_26,,,,
4077,Washington,Clark,gathering_size_25_to_11,,,,
4078,Washington,Clark,gathering_size_500_to_101,,,,
4079,Washington,Clark,lockdown,,,,
4080,Washington,Clark,non-essential_services_closure,,,,
4081,Washington,Clark,religious_gatherings_banned,,,,
4082,Washington,Clark,shelter_in_place,,,,
4083,Washington,Clark,social_distancing,,,,
4084,Washington,Island,social_distancing,,,https://www.islandcountywa.gov/Pages/AllNewsAndAnnouncements.aspx?news=177,-
4085,Washington,Island,closing_of_public_venues,,,,
4086,Washington,Island,gathering_size_10_0,,,,
4087,Washington,Island,gathering_size_100_to_26,,,,
4088,Washington,Island,gathering_size_25_to_11,,,,
4092,Washington,Island,religious_gatherings_banned,,,,
4093,Washington,Island,school_closure,,,,
4094,Washington,Island,shelter_in_place,,,,
4095,Washington,King,closing_of_public_venues,,,https://www.ilovekent.net/2020/03/15/gov-inslee-will-shutdown-all-restaurants-limit-size-of-gatherings/, 
4096,Washington,King,gathering_size_10_0,,,,
4097,Washington,King,gathering_size_100_to_26,,,https://www.ilovekent.net/2020/03/15/gov-inslee-will-shutdown-all-restaurants-limit-size-of-gatherings/, 
4098,Washington,King,gathering_size_25_to_11,,,,
4099,Washington,King,gathering_size_500_to_101,,,https://www.theverge.com/2020/3/11/21175051/washingtoncoronavirusgatheringbanseattleareassanfrancisco,
4100,Washington,King,non-essential_services_closure,,,https://kingcounty.gov/depts/health/news/2020/March/16-covid.aspx,"Statewide order also issued 3/16, King county issued its own order with additional restrictions"
4101,Washington,King,religious_gatherings_banned,,,https://kingcounty.gov/depts/health/news/2020/March/16-covid.aspx,"Statewide order also issued 3/16, King county issued its own order with additional restrictions"
3041,New York,Tompkins,shelter_in_place,,,,
4102,Washington,King,school_closure,,,https://www.seattletimes.com/educationlab/insleeordersallprivatepublick12schoolsinkingpiercesnohomishcountiestoclosethroughapril24/,
4103,Washington,King,shelter_in_place,,,https://www.kingcounty.gov/,"Until atleast May 4, 2020"
4104,Washington,King,social_distancing,,,https://mynorthwest.com/1759245/experts-social-distancing-coronavirus/?,
4105,Washington,King,lockdown,,,,
4106,Washington,Kitsap,closing_of_public_venues,,,,
4107,Washington,Kitsap,gathering_size_10_0,,,,
4108,Washington,Kitsap,gathering_size_100_to_26,,,,
4109,Washington,Kitsap,gathering_size_25_to_11,,,,
4110,Washington,Kitsap,gathering_size_500_to_101,,,,
4111,Washington,Kitsap,lockdown,,,,
4112,Washington,Kitsap,non-essential_services_closure,,,,
4113,Washington,Kitsap,religious_gatherings_banned,,,,
4114,Washington,Kitsap,school_closure,,,,
4115,Washington,Kitsap,shelter_in_place,,,,
4116,Washington,Kitsap,social_distancing,,,,
4117,Washington,Pierce,closing_of_public_venues,,,,
4118,Washington,Pierce,gathering_size_10_0,,,,
4119,Washington,Pierce,gathering_size_100_to_26,,,,
4120,Washington,Pierce,gathering_size_25_to_11,,,,
4121,Washington,Pierce,gathering_size_500_to_101,,,,
4122,Washington,Pierce,lockdown,,,,
4123,Washington,Pierce,non-essential_services_closure,,,,
4124,Washington,Pierce,religious_gatherings_banned,,,,
4125,Washington,Pierce,school_closure,,,,
4126,Washington,Pierce,shelter_in_place,,,,
4127,Washington,Pierce,social_distancing,,,,
4128,Washington,Skagit,school_closure,,,https://www.goskagit.com/news/local_news/skagitcountyschoolsshuttingdown/article_cb1da4b35d22539697ad9cc0907dd032.html,
4129,Washington,Skagit,closing_of_public_venues,,,,
4130,Washington,Skagit,gathering_size_10_0,,,,
4131,Washington,Skagit,gathering_size_100_to_26,,,,
4132,Washington,Skagit,gathering_size_25_to_11,,,,
4133,Washington,Skagit,gathering_size_500_to_101,,,,
4134,Washington,Skagit,lockdown,,,,
4135,Washington,Skagit,non-essential_services_closure,,,,
4136,Washington,Skagit,religious_gatherings_banned,,,,
4137,Washington,Skagit,shelter_in_place,,,,
4138,Washington,Skagit,social_distancing,,,,
4139,Washington,Snohomish,closing_of_public_venues,,,https://www.snohomishcountywa.gov/DocumentCenter/View/72456/EmergencyExecutiveOrderNO2004,
4140,Washington,Snohomish,gathering_size_10_0,,,https://www.snohomishcountywa.gov/DocumentCenter/View/72456/EmergencyExecutiveOrderNO2004,
4141,Washington,Snohomish,non-essential_services_closure,,,https://www.snohomishcountywa.gov/DocumentCenter/View/72456/EmergencyExecutiveOrderNO2004,
4142,Washington,Snohomish,shelter_in_place,,,https://www.snohomishcountywa.gov/DocumentCenter/View/72456/EmergencyExecutiveOrderNO2004,
4143,Washington,Snohomish,social_distancing,,,https://www.snohomishcountywa.gov/DocumentCenter/View/72456/EmergencyExecutiveOrderNO2004,
4144,Washington,Snohomish,gathering_size_100_to_26,,,,
4145,Washington,Snohomish,gathering_size_25_to_11,,,,
4146,Washington,Snohomish,gathering_size_500_to_101,,,,
4147,Washington,Snohomish,lockdown,,,,
4148,Washington,Snohomish,religious_gatherings_banned,,,,
4149,Washington,Snohomish,school_closure,,,,
4150,Washington,Spokane,closing_of_public_venues,,,https://www.spokanecounty.org/AlertCenter.aspx?AID=211,-
4151,Washington,Spokane,social_distancing,,,https://www.spokanecounty.org/AlertCenter.aspx?AID=212,-
4152,Washington,Spokane,lockdown,,,,
4153,Washington,Spokane,gathering_size_10_0,,,,
4154,Washington,Spokane,gathering_size_100_to_26,,,,
4155,Washington,Spokane,gathering_size_25_to_11,,,,
4156,Washington,Spokane,gathering_size_500_to_101,,,,
4157,Washington,Spokane,non-essential_services_closure,,,,
4158,Washington,Spokane,religious_gatherings_banned,,,,
4159,Washington,Spokane,school_closure,,,,
4160,Washington,Spokane,shelter_in_place,,,,
4161,Washington,Whatcom,school_closure,,,https://www.whatcomtalk.com/2020/03/13/whatcomcountypublicschoolsclosingtoslowspreadofcovid19/,
4162,Washington,Whatcom,closing_of_public_venues,,,,
4163,Washington,Whatcom,gathering_size_10_0,,,,
4164,Washington,Whatcom,gathering_size_100_to_26,,,,
4165,Washington,Whatcom,gathering_size_25_to_11,,,,
4166,Washington,Whatcom,gathering_size_500_to_101,,,,
4167,Washington,Whatcom,lockdown,,,,
4168,Washington,Whatcom,non-essential_services_closure,,,,
4169,Washington,Whatcom,religious_gatherings_banned,,,,
3108,North Carolina,Mecklenburg,non-essential_services_closure,,,https://www.mecknc.gov/news/Pages/StayatHomeOrder.aspx,
3109,North Carolina,Mecklenburg,religious_gatherings_banned,,,https://www.mecknc.gov/news/Pages/StayatHomeOrder.aspx,
3110,North Carolina,Mecklenburg,school_closure,,,https://www.mecknc.gov/news/Pages/COVID19RemindersforthePublic.aspx,schools closed
3111,North Carolina,Mecklenburg,shelter_in_place,,,https://www.mecknc.gov/news/Pages/StayatHomeOrder.aspx,county wide stay at home order
3113,North Carolina,Mecklenburg,gathering_size_25_to_11,,,,
4170,Washington,Whatcom,shelter_in_place,,,,"*Other thank recommendations, Whatcom county does not appear to implement any local ordiances beyond govenor state mandates"
4171,Washington,Whatcom,social_distancing,,,,
4172,Washington,Yakima,school_closure,,,https://www.yakimaherald.com/special_projects/coronavirus/indominoeffectyakimacountyschooldistrictsbeginclosuresmonday/article_743361e889ee5d81b5ce5e30624b2694.html,
4173,Washington,Yakima,shelter_in_place,,,https://www.yakimacounty.us/DocumentCenter/View/24107/YHDHealthOfficerOrderStayatHome,
4174,Washington,Yakima,social_distancing,,,https://www.yakimacounty.us/DocumentCenter/View/24107/YHDHealthOfficerOrderStayatHome,
4175,Washington,Yakima,lockdown,,,,
4176,Washington,Yakima,closing_of_public_venues,,,,
4177,Washington,Yakima,gathering_size_10_0,,,,
4178,Washington,Yakima,gathering_size_100_to_26,,,,
4179,Washington,Yakima,gathering_size_25_to_11,,,,
4180,Washington,Yakima,gathering_size_500_to_101,,,,
4213,Wisconsin,Milwaukee,gathering_size_25_to_11,,,,
4214,Wisconsin,Milwaukee,gathering_size_500_to_101,,,,
4215,Wisconsin,Milwaukee,lockdown,,,,
4216,Wisconsin,Waukesha,school_closure,,,https://patch.com/wisconsin/waukesha/waukeshaschoolsstayopenamidcoronavirusconcerns,
4217,Wisconsin,Waukesha,lockdown,,,,
4218,Wisconsin,Waukesha,closing_of_public_venues,,,,
4219,Wisconsin,Waukesha,gathering_size_10_0,,,,
4220,Wisconsin,Waukesha,gathering_size_100_to_26,,,,
4221,Wisconsin,Waukesha,gathering_size_25_to_11,,,,
4222,Wisconsin,Waukesha,gathering_size_500_to_101,,,,
4223,Wisconsin,Waukesha,non-essential_services_closure,,,,
4224,Wisconsin,Waukesha,religious_gatherings_banned,,,,
4225,Wisconsin,Waukesha,shelter_in_place,,,,
4226,Wisconsin,Waukesha,social_distancing,,,,
3184,Ohio,Mahoning,gathering_size_100_to_26,,,,
3185,Ohio,Mahoning,gathering_size_25_to_11,,,,
3186,Ohio,Mahoning,gathering_size_500_to_101,,,,
3187,Ohio,Mahoning,lockdown,,,,
3188,Ohio,Mahoning,non-essential_services_closure,,,,
3189,Ohio,Mahoning,religious_gatherings_banned,,,,
3190,Ohio,Mahoning,school_closure,,,,
3191,Ohio,Mahoning,shelter_in_place,,,,
3192,Ohio,Mahoning,social_distancing,,,https://www.mahoningcountyoh.gov/975/COVID19OFFICEHOURS,-
3193,Ohio,Montgomery,social_distancing,,,,
3194,Ohio,Montgomery,shelter_in_place,,,,
3217,Ohio,Stark,lockdown,,,,
3402,Pennsylvania,Delaware,closing_of_public_venues,,,https://www.governor.pa.gov/newsroom/wolfadministrationordersrestaurantsandbarstoclosedineinserviceinmitigationcountiestostopspreadofcovid19/,"after strong recommendations, governor ordered restaraunts to take out only in Delaware county---- 3/14/20 strongly asked by gov. for Delaware county specifically and county strongly encouraged participation https://www.delcopa.gov/publicrelations/releases/2020/coronavirusupdate_march13.html"
3403,Pennsylvania,Delaware,gathering_size_500_to_101,,,https://www.delcopa.gov/publicrelations/releases/2020/coronavirusupdate_march13.html,bans mass gatherins 250
3404,Pennsylvania,Delaware,non-essential_services_closure,,,https://philadelphia.cbslocal.com/2020/03/13/coronavirusdelawarecountysixcasesrestrictionsinplace/,
3405,Pennsylvania,Delaware,school_closure,,,https://www.governor.pa.gov/newsroom/govwolfsecofhealthpachamberoutlinecovid19mitigationguidanceforpennsylvaniaschoolsbusinessesandadditionalclosuresindelawarecounty/,effective for deleware county ordered by govenor (statewide goes into effect march 16)
3406,Pennsylvania,Delaware,shelter_in_place,,,https://www.governor.pa.gov/newsroom/governorwolfandhealthsecretaryissuestayathomeordersto7countiestomitigatespreadofcovid19/,"*ordered specifically by the governor for Delaware county (among 7 others, not statewide) http://buckscounty.org/news/2020News/2020/03/15/wolf-expands-restrictions-for-bucks-officials-urge-calm-common-sense"
3407,Pennsylvania,Delaware,social_distancing,,,https://philadelphia.cbslocal.com/2020/03/13/coronavirusdelawarecountysixcasesrestrictionsinplace/,
3408,Pennsylvania,Delaware,gathering_size_10_0,,,,
3411,Pennsylvania,Delaware,lockdown,,,,
3695,Tennessee,Shelby,gathering_size_100_to_26,,,,
3885,Texas,Tarrant,lockdown,,,,
3936,Utah,Summit,gathering_size_10_0,,,,
4013,Virginia,James City,lockdown,,,,
4181,Washington,Yakima,non-essential_services_closure,,,,
4182,Washington,Yakima,religious_gatherings_banned,,,,
4183,Wisconsin,Dane,closing_of_public_venues,,,https://courts.countyofdane.com/closed,-
4184,Wisconsin,Dane,gathering_size_500_to_101,,,https://wkow.com/2020/03/14/totalactivecoronaviruscasesinwisconsinrisesto26/,-
4185,Wisconsin,Dane,religious_gatherings_banned,,,https://wkow.com/2020/03/14/totalactivecoronaviruscasesinwisconsinrisesto26/,-
